Date,Open,High,Low,Close,Adj Close,Volume
2016-08-12,1353.000000,1370.000000,1352.969971,1366.180054,1284.530518,83180
2016-08-16,1370.000000,1370.000000,1337.000000,1345.719971,1265.293335,69424
2016-08-17,1347.500000,1347.500000,1309.000000,1311.949951,1233.541260,97192
2016-08-18,1315.000000,1328.500000,1315.000000,1318.349976,1239.559082,33318
2016-08-19,1318.000000,1323.900024,1300.000000,1301.969971,1224.157959,63758
2016-08-22,1290.500000,1296.750000,1270.000000,1275.719971,1199.476807,84006
2016-08-23,1268.000000,1303.000000,1268.000000,1301.599976,1223.810181,89648
2016-08-24,1300.500000,1300.500000,1284.050049,1285.949951,1209.095337,75562
2016-08-25,1288.000000,1294.599976,1264.500000,1275.050049,1198.846924,95894
2016-08-26,1277.550049,1285.780029,1260.530029,1264.569946,1188.993164,54952
2016-08-29,1265.000000,1266.969971,1235.569946,1250.800049,1176.046143,117372
2016-08-30,1255.000000,1287.380005,1250.800049,1274.349976,1198.188599,68150
2016-08-31,1273.500000,1273.500000,1250.500000,1256.280029,1181.198486,73496
2016-09-01,1264.500000,1265.000000,1244.969971,1253.800049,1178.866943,51666
2016-09-02,1257.500000,1259.500000,1249.550049,1256.750000,1181.640625,62048
2016-09-06,1257.000000,1272.000000,1240.500000,1242.030029,1167.800293,520660
2016-09-07,1254.500000,1254.500000,1212.000000,1223.500000,1150.377808,293128
2016-09-08,1183.500000,1183.500000,1143.500000,1160.569946,1091.208740,603684
2016-09-09,1162.500000,1183.000000,1160.000000,1176.250000,1105.951538,191110
2016-09-12,1168.750000,1182.300049,1160.000000,1179.550049,1109.054443,141262
2016-09-14,1179.550049,1187.469971,1155.500000,1164.280029,1094.696899,265664
2016-09-15,1169.500000,1172.250000,1159.000000,1164.030029,1094.461914,243314
2016-09-16,1172.500000,1188.469971,1160.000000,1180.569946,1110.013306,395314
2016-09-19,1181.900024,1211.469971,1175.180054,1203.680054,1131.742310,171600
2016-09-20,1203.680054,1209.949951,1192.500000,1205.550049,1133.500488,75108
2016-09-21,1203.250000,1210.699951,1200.530029,1206.750000,1134.628784,1685842
2016-09-22,1214.250000,1214.250000,1185.500000,1188.819946,1117.770264,469060
2016-09-23,1192.000000,1200.750000,1187.500000,1198.650024,1127.012939,882088
2016-09-26,1196.500000,1208.449951,1196.500000,1200.430054,1128.686523,558926
2016-09-27,1202.500000,1222.500000,1202.500000,1215.349976,1142.714844,79766
2016-09-28,1215.000000,1218.000000,1207.500000,1211.719971,1139.301758,254512
2016-09-29,1214.000000,1224.800049,1209.719971,1217.300049,1144.548340,700728
2016-09-30,1217.500000,1224.000000,1212.500000,1213.599976,1141.069214,349554
2016-10-03,1220.000000,1227.500000,1200.650024,1205.900024,1133.829468,183492
2016-10-04,1206.000000,1211.150024,1197.530029,1200.550049,1128.799438,1519100
2016-10-05,1203.000000,1206.699951,1188.000000,1191.280029,1120.083496,92802
2016-10-06,1195.000000,1198.780029,1186.000000,1192.119995,1120.873169,91144
2016-10-07,1194.000000,1194.000000,1178.449951,1184.119995,1113.351074,88570
2016-10-10,1185.000000,1192.500000,1176.400024,1190.050049,1118.926758,164984
2016-10-13,1177.500000,1183.930054,1161.619995,1164.250000,1094.668823,792440
2016-10-14,1161.000000,1192.199951,1149.430054,1182.949951,1112.251221,363638
2016-10-17,1183.550049,1188.500000,1174.030029,1181.449951,1110.840698,114160
2016-10-18,1185.500000,1205.000000,1177.500000,1199.150024,1127.482910,147164
2016-10-19,1202.500000,1202.500000,1185.599976,1197.099976,1125.555420,108162
2016-10-20,1195.050049,1204.380005,1193.000000,1199.930054,1128.216309,55030
2016-10-21,1199.000000,1215.619995,1199.000000,1214.349976,1141.774536,86424
2016-10-24,1214.000000,1215.280029,1202.000000,1213.930054,1147.521973,40064
2016-10-25,1199.000000,1207.199951,1194.449951,1199.319946,1133.711182,69504
2016-10-26,1199.319946,1201.969971,1186.500000,1198.469971,1132.907715,83738
2016-10-27,1190.000000,1212.500000,1183.449951,1206.619995,1140.611816,108572
2016-10-28,1206.619995,1207.500000,1191.500000,1199.619995,1133.994873,69238
2016-11-01,1197.000000,1197.300049,1167.530029,1173.849976,1109.634521,75204
2016-11-02,1170.000000,1170.000000,1148.069946,1152.219971,1089.187866,1325668
2016-11-03,1147.000000,1166.780029,1142.000000,1159.969971,1096.513672,104006
2016-11-04,1150.500000,1168.000000,1147.469971,1165.050049,1101.316040,126488
2016-11-07,1165.750000,1169.500000,1131.550049,1139.680054,1077.333984,274938
2016-11-08,1140.000000,1153.750000,1131.150024,1141.849976,1079.385132,132148
2016-11-09,1110.449951,1137.500000,1071.150024,1085.530029,1026.145996,757174
2016-11-10,1100.000000,1109.500000,1071.000000,1079.030029,1020.001648,151660
2016-11-11,1072.500000,1073.000000,1045.500000,1052.530029,994.951538,171570
2016-11-15,1057.500000,1078.199951,1027.349976,1061.050049,1003.005310,121138
2016-11-16,1062.500000,1104.750000,1062.500000,1095.119995,1035.211426,1019310
2016-11-17,1094.500000,1102.349976,1067.599976,1071.069946,1012.477173,126570
2016-11-18,1073.000000,1074.530029,1053.250000,1061.569946,1003.496887,95108
2016-11-21,1065.000000,1070.500000,1053.500000,1066.280029,1007.949219,84768
2016-11-22,1066.000000,1087.449951,1060.819946,1067.150024,1008.771484,80690
2016-11-23,1070.569946,1081.150024,1064.800049,1078.349976,1019.358887,737708
2016-11-24,1077.500000,1104.000000,1070.000000,1093.250000,1033.443726,529064
2016-11-25,1099.969971,1155.000000,1098.050049,1150.430054,1087.495850,307770
2016-11-28,1150.000000,1158.849976,1127.199951,1138.650024,1076.360229,128884
2016-11-29,1140.250000,1145.119995,1125.680054,1129.199951,1067.426880,70810
2016-11-30,1131.250000,1147.500000,1122.030029,1138.380005,1076.104980,96284
2016-12-01,1145.000000,1145.000000,1128.319946,1133.219971,1071.227051,68918
2016-12-02,1132.500000,1134.949951,1104.000000,1111.949951,1051.120605,81224
2016-12-05,1110.500000,1117.569946,1086.500000,1093.219971,1033.415283,75966
2016-12-06,1097.500000,1102.000000,1088.500000,1095.219971,1035.305908,91508
2016-12-07,1095.000000,1095.000000,1075.500000,1079.099976,1020.067993,132192
2016-12-08,1080.000000,1100.000000,1080.000000,1098.449951,1038.359009,125494
2016-12-09,1100.780029,1110.469971,1087.500000,1096.719971,1036.723877,106284
2016-12-12,1097.500000,1107.750000,1083.000000,1103.119995,1042.773682,435374
2016-12-13,1122.000000,1122.000000,1092.500000,1100.430054,1040.230957,81496
2016-12-14,1101.000000,1111.500000,1095.000000,1103.949951,1043.558350,112504
2016-12-15,1103.949951,1135.750000,1100.280029,1129.750000,1067.947021,212302
2016-12-16,1135.050049,1143.000000,1128.800049,1140.880005,1078.468140,89296
2016-12-19,1144.000000,1148.030029,1131.449951,1143.750000,1081.181030,55026
2016-12-20,1145.000000,1172.000000,1143.719971,1168.880005,1104.936401,129340
2016-12-21,1172.500000,1172.500000,1152.500000,1156.380005,1093.120239,63422
2016-12-22,1156.380005,1162.349976,1143.000000,1154.930054,1091.749634,85978
2016-12-23,1154.500000,1157.849976,1140.000000,1145.099976,1082.457275,56552
2016-12-26,1140.000000,1150.000000,1136.250000,1146.050049,1083.355469,61462
2016-12-27,1145.000000,1164.500000,1144.430054,1160.930054,1097.421387,62170
2016-12-28,1162.500000,1174.500000,1154.030029,1157.900024,1094.557251,67392
2016-12-29,1152.449951,1177.500000,1152.449951,1175.380005,1111.080688,83142
2016-12-30,1175.949951,1187.949951,1175.949951,1180.969971,1116.364990,82958
2017-01-02,1182.500000,1187.500000,1176.449951,1179.530029,1115.003784,50260
2017-01-03,1180.500000,1185.680054,1172.030029,1184.250000,1119.465332,98492
2017-01-04,1184.550049,1193.000000,1179.250000,1189.280029,1124.220459,51342
2017-01-05,1189.280029,1193.500000,1162.500000,1167.280029,1103.423950,117118
2017-01-06,1160.000000,1164.900024,1128.500000,1141.800049,1079.337769,528968
2017-01-09,1144.000000,1155.000000,1128.530029,1151.880005,1088.866455,80870
2017-01-10,1159.500000,1164.150024,1144.500000,1157.719971,1094.386841,213236
2017-01-11,1157.719971,1164.000000,1141.000000,1161.530029,1097.988403,94466
2017-01-12,1169.949951,1179.880005,1151.500000,1171.650024,1107.554932,214322
2017-01-13,1175.000000,1184.000000,1120.750000,1126.000000,1064.402100,913922
2017-01-16,1126.000000,1136.949951,1115.000000,1129.280029,1067.502686,289480
2017-01-17,1130.000000,1143.500000,1126.280029,1138.819946,1076.520752,75938
2017-01-18,1142.300049,1148.500000,1133.500000,1147.500000,1084.725952,238226
2017-01-19,1147.500000,1148.500000,1141.500000,1145.150024,1082.504517,134058
2017-01-20,1145.500000,1150.000000,1133.000000,1143.719971,1081.152832,61972
2017-01-23,1129.500000,1155.500000,1129.500000,1152.849976,1096.012085,171260
2017-01-24,1155.000000,1162.000000,1147.250000,1159.000000,1101.858887,233774
2017-01-25,1159.000000,1179.969971,1159.000000,1176.349976,1118.353638,114796
2017-01-27,1175.000000,1188.650024,1173.750000,1179.030029,1120.901489,89736
2017-01-30,1170.000000,1174.030029,1161.030029,1167.099976,1109.559448,180772
2017-01-31,1167.000000,1167.000000,1103.280029,1114.949951,1059.980713,447766
2017-02-01,1112.180054,1119.969971,1081.000000,1084.719971,1031.241089,609436
2017-02-02,1085.000000,1109.449951,1077.150024,1102.900024,1048.524902,292880
2017-02-03,1102.900024,1121.000000,1096.000000,1116.880005,1061.815552,160484
2017-02-06,1124.099976,1127.199951,1108.000000,1120.280029,1065.047974,137052
2017-02-07,1120.500000,1125.000000,1113.000000,1122.400024,1067.063354,122244
2017-02-08,1120.000000,1140.500000,1120.000000,1131.319946,1075.543579,172196
2017-02-09,1135.000000,1165.449951,1134.500000,1162.119995,1104.825317,984414
2017-02-10,1152.000000,1210.449951,1152.000000,1198.349976,1139.268799,243032
2017-02-13,1201.650024,1212.500000,1191.380005,1205.150024,1145.733765,178652
2017-02-14,1207.000000,1207.500000,1198.250000,1201.469971,1142.235107,114198
2017-02-15,1200.000000,1213.500000,1189.180054,1207.849976,1148.300415,124852
2017-02-16,1225.000000,1238.750000,1218.150024,1223.449951,1163.131348,302020
2017-02-17,1226.030029,1237.000000,1201.069946,1204.069946,1144.707031,171908
2017-02-20,1209.500000,1277.500000,1206.000000,1253.250000,1191.462036,396012
2017-02-21,1258.000000,1262.500000,1227.599976,1232.150024,1171.402466,647770
2017-02-22,1232.500000,1235.719971,1201.000000,1204.780029,1145.382080,257518
2017-02-23,1205.000000,1245.500000,1205.000000,1240.819946,1179.645020,230636
2017-02-27,1240.500000,1250.000000,1236.530029,1244.449951,1183.096069,121912
2017-02-28,1244.449951,1245.619995,1225.780029,1233.250000,1172.448486,75554
2017-03-01,1242.000000,1250.500000,1235.699951,1240.030029,1178.893921,79962
2017-03-02,1240.000000,1255.000000,1239.550049,1250.569946,1188.914307,220154
2017-03-03,1250.500000,1250.500000,1238.000000,1246.180054,1184.740845,69636
2017-03-06,1237.500000,1241.219971,1227.449951,1235.319946,1174.416138,417268
2017-03-07,1236.000000,1253.719971,1236.000000,1250.349976,1188.705200,97596
2017-03-08,1249.500000,1260.000000,1246.000000,1256.949951,1194.979736,159064
2017-03-09,1256.949951,1262.449951,1251.750000,1259.780029,1197.670288,154960
2017-03-10,1262.500000,1274.250000,1259.750000,1270.900024,1208.242065,134058
2017-03-14,1275.000000,1292.000000,1275.000000,1281.180054,1218.015259,791322
2017-03-15,1282.500000,1285.000000,1248.030029,1250.150024,1188.515137,121088
2017-03-16,1250.500000,1262.500000,1250.500000,1259.469971,1197.375488,67864
2017-03-17,1274.000000,1274.000000,1256.219971,1263.430054,1201.140381,358458
2017-03-20,1259.000000,1261.699951,1233.530029,1240.400024,1179.245605,108378
2017-03-21,1241.000000,1246.949951,1233.000000,1243.069946,1181.783936,95616
2017-03-22,1243.500000,1247.500000,1235.000000,1239.550049,1178.437866,111480
2017-03-23,1239.000000,1243.000000,1224.250000,1229.449951,1168.835571,128716
2017-03-24,1232.500000,1235.000000,1211.849976,1213.380005,1153.557983,305624
2017-03-27,1214.000000,1220.500000,1203.500000,1206.050049,1146.589478,163488
2017-03-28,1206.050049,1220.930054,1206.050049,1214.930054,1155.031494,62040
2017-03-29,1215.619995,1223.949951,1213.280029,1221.880005,1161.638794,60344
2017-03-30,1220.000000,1232.500000,1217.500000,1221.880005,1161.638794,123922
2017-03-31,1219.500000,1220.000000,1207.430054,1215.550049,1155.620850,167886
2017-04-03,1217.500000,1217.500000,1205.000000,1206.650024,1147.159668,56716
2017-04-05,1208.500000,1209.250000,1197.500000,1201.430054,1142.197144,78544
2017-04-06,1200.599976,1205.030029,1195.000000,1199.880005,1140.723511,46120
2017-04-07,1200.000000,1215.000000,1197.199951,1213.550049,1153.719604,75810
2017-04-10,1215.000000,1224.000000,1204.050049,1210.569946,1150.886475,97532
2017-04-11,1210.000000,1221.000000,1205.000000,1210.400024,1150.724854,48530
2017-04-12,1209.569946,1213.500000,1190.300049,1197.099976,1138.080566,61524
2017-04-13,1200.000000,1204.000000,1160.680054,1163.930054,1106.546021,216988
2017-04-17,1166.250000,1166.530029,1150.000000,1160.430054,1103.218506,95602
2017-04-18,1162.500000,1169.469971,1151.250000,1154.319946,1097.409668,155452
2017-04-19,1142.500000,1174.219971,1127.500000,1150.880005,1094.139160,434290
2017-04-20,1159.449951,1167.000000,1146.000000,1164.180054,1106.783691,121062
2017-04-21,1165.000000,1167.719971,1150.949951,1155.599976,1098.626465,46658
2017-04-24,1150.000000,1168.530029,1141.949951,1164.550049,1107.135376,109302
2017-04-25,1165.500000,1171.650024,1151.500000,1155.650024,1098.674194,86084
2017-04-26,1165.119995,1170.500000,1152.000000,1155.219971,1098.265381,307916
2017-04-27,1160.000000,1164.819946,1142.530029,1150.699951,1093.968018,317610
2017-04-28,1150.699951,1151.000000,1132.650024,1136.050049,1080.040527,201386
2017-05-02,1148.500000,1150.750000,1140.050049,1145.969971,1089.471313,277740
2017-05-03,1149.500000,1171.750000,1135.719971,1168.699951,1111.080566,255224
2017-05-04,1172.500000,1174.000000,1155.500000,1163.550049,1106.184692,668816
2017-05-05,1151.000000,1165.900024,1151.000000,1159.969971,1102.781128,343074
2017-05-08,1162.500000,1173.449951,1159.000000,1170.949951,1113.219604,68278
2017-05-09,1171.219971,1181.000000,1166.800049,1176.380005,1118.382080,83428
2017-05-10,1176.380005,1178.000000,1158.000000,1166.250000,1108.751465,71886
2017-05-11,1170.000000,1179.819946,1161.800049,1175.619995,1117.659546,64362
2017-05-12,1174.500000,1184.500000,1161.349976,1179.750000,1121.585938,336766
2017-05-15,1182.250000,1187.500000,1170.380005,1182.199951,1123.915161,52680
2017-05-16,1189.349976,1217.400024,1187.750000,1213.619995,1153.786133,1178620
2017-05-17,1215.949951,1230.000000,1212.000000,1225.680054,1165.251587,249280
2017-05-18,1225.500000,1282.880005,1221.530029,1267.050049,1204.581787,576312
2017-05-19,1273.000000,1275.000000,1242.599976,1253.400024,1191.604736,106246
2017-05-22,1253.500000,1275.000000,1253.500000,1264.650024,1202.300293,96514
2017-05-23,1264.750000,1280.300049,1257.000000,1260.219971,1198.088745,99178
2017-05-24,1261.219971,1285.000000,1261.219971,1278.900024,1215.847656,274382
2017-05-25,1286.000000,1316.500000,1283.780029,1309.969971,1245.385742,790938
2017-05-26,1312.000000,1318.000000,1285.530029,1289.650024,1226.067627,693932
2017-05-29,1289.500000,1297.930054,1281.150024,1285.750000,1222.359985,100132
2017-05-30,1286.430054,1287.500000,1262.800049,1275.849976,1212.947998,97588
2017-05-31,1265.500000,1285.780029,1264.530029,1272.180054,1209.459229,100232
2017-06-01,1265.000000,1281.099976,1265.000000,1275.430054,1212.548950,94288
2017-06-02,1271.119995,1294.500000,1271.119995,1280.930054,1217.777466,83936
2017-06-05,1282.500000,1310.000000,1280.000000,1300.530029,1236.411133,144418
2017-06-06,1322.000000,1353.699951,1315.000000,1347.699951,1281.255615,307384
2017-06-07,1350.000000,1350.000000,1290.500000,1307.680054,1243.208862,390798
2017-06-08,1305.000000,1305.000000,1258.849976,1260.750000,1198.592407,362406
2017-06-09,1258.000000,1272.750000,1244.500000,1255.119995,1193.240112,205784
2017-06-12,1250.000000,1257.000000,1236.199951,1244.949951,1183.571411,1674392
2017-06-13,1233.119995,1241.219971,1225.000000,1226.699951,1192.563965,116034
2017-06-14,1225.030029,1238.500000,1225.030029,1235.400024,1201.021973,127556
2017-06-15,1232.530029,1234.969971,1203.030029,1205.550049,1172.002563,155360
2017-06-16,1205.550049,1217.449951,1194.750000,1198.719971,1165.362549,145620
2017-06-19,1204.250000,1221.430054,1203.280029,1215.949951,1182.113159,96256
2017-06-20,1214.969971,1222.500000,1191.550049,1220.750000,1186.779541,78890
2017-06-21,1220.500000,1220.500000,1199.000000,1203.030029,1169.552856,92260
2017-06-22,1205.000000,1215.050049,1194.449951,1197.880005,1164.546143,115518
2017-06-23,1201.500000,1206.500000,1176.500000,1180.319946,1147.474854,93466
2017-06-27,1179.380005,1193.180054,1167.500000,1172.949951,1140.309692,95596
2017-06-28,1172.500000,1179.150024,1167.569946,1175.599976,1142.885864,82848
2017-06-29,1176.500000,1185.400024,1162.500000,1167.319946,1134.836426,80968
2017-06-30,1165.000000,1188.930054,1163.000000,1182.180054,1149.283081,109472
2017-07-03,1182.000000,1191.469971,1172.750000,1186.699951,1153.677124,72366
2017-07-04,1186.699951,1190.699951,1175.550049,1182.000000,1149.108032,56178
2017-07-05,1182.000000,1182.000000,1173.150024,1178.880005,1146.074829,41572
2017-07-06,1175.030029,1180.650024,1170.000000,1172.400024,1139.775024,62268
2017-07-07,1177.300049,1178.000000,1162.500000,1166.099976,1133.650391,109818
2017-07-10,1166.500000,1226.000000,1166.500000,1220.430054,1186.468750,1350732
2017-07-11,1219.400024,1256.699951,1213.430054,1235.949951,1201.556519,289626
2017-07-12,1243.969971,1244.000000,1215.650024,1219.550049,1185.612915,91514
2017-07-13,1224.949951,1235.500000,1213.550049,1222.030029,1188.024170,136914
2017-07-14,1194.500000,1211.319946,1188.050049,1199.400024,1166.023682,420104
2017-07-17,1200.000000,1210.319946,1192.000000,1197.849976,1164.516846,69136
2017-07-18,1198.500000,1220.000000,1198.500000,1202.619995,1169.154053,177068
2017-07-19,1209.000000,1228.949951,1208.650024,1225.219971,1191.125122,83796
2017-07-20,1225.000000,1228.699951,1215.500000,1222.599976,1188.578125,46184
2017-07-21,1222.599976,1249.500000,1219.900024,1245.449951,1210.792358,87094
2017-07-24,1240.000000,1269.599976,1239.949951,1266.319946,1238.039917,115188
2017-07-25,1265.000000,1290.000000,1258.849976,1285.319946,1256.615601,103052
2017-07-26,1277.500000,1286.500000,1273.500000,1277.400024,1248.872437,75250
2017-07-27,1275.000000,1291.849976,1234.530029,1242.180054,1214.439087,119976
2017-07-28,1239.699951,1244.280029,1221.930054,1241.380005,1213.656860,85060
2017-07-31,1235.000000,1258.000000,1232.449951,1247.030029,1219.180786,84854
2017-08-01,1247.030029,1259.449951,1244.150024,1249.969971,1222.054932,52056
2017-08-02,1249.500000,1250.930054,1229.000000,1233.680054,1206.128906,42532
2017-08-03,1239.500000,1250.719971,1236.000000,1244.780029,1216.980957,907188
2017-08-04,1245.000000,1264.000000,1243.719971,1261.380005,1233.210205,58680
2017-08-07,1261.000000,1261.380005,1242.000000,1252.300049,1224.333252,62024
2017-08-08,1262.500000,1263.000000,1243.000000,1248.900024,1221.008911,41584
2017-08-09,1247.969971,1260.719971,1247.550049,1250.969971,1223.032593,36890
2017-08-10,1249.199951,1260.000000,1243.250000,1255.619995,1227.578857,47260
2017-08-11,1257.000000,1266.650024,1242.500000,1247.000000,1219.151245,76946
2017-08-14,1250.500000,1252.800049,1230.030029,1234.569946,1206.998901,28980
2017-08-16,1248.500000,1273.500000,1233.430054,1245.530029,1217.714233,72664
2017-08-17,1250.000000,1250.000000,1231.000000,1240.069946,1212.375977,43284
2017-08-18,1237.500000,1273.219971,1235.469971,1256.430054,1228.370972,283874
2017-08-21,1256.430054,1271.000000,1247.500000,1260.699951,1232.545288,71410
2017-08-22,1259.949951,1269.000000,1245.500000,1248.030029,1220.158447,36044
2017-08-23,1250.000000,1260.000000,1237.819946,1246.500000,1218.662476,25540
2017-08-24,1237.650024,1257.500000,1237.650024,1247.650024,1219.786987,27694
2017-08-28,1248.000000,1250.969971,1232.000000,1242.930054,1215.172363,42866
2017-08-29,1242.930054,1246.949951,1233.000000,1237.469971,1209.834106,35542
2017-08-30,1243.750000,1245.719971,1230.500000,1243.380005,1215.612183,39944
2017-08-31,1246.000000,1250.000000,1234.000000,1248.380005,1220.500488,456558
2017-09-01,1237.500000,1238.500000,1220.000000,1231.599976,1204.095215,77234
2017-09-04,1228.219971,1231.380005,1220.099976,1228.900024,1201.455688,125536
2017-09-05,1228.900024,1241.250000,1220.000000,1238.819946,1211.154053,55212
2017-09-06,1235.000000,1237.469971,1226.000000,1228.219971,1200.790771,28764
2017-09-07,1228.000000,1233.500000,1226.180054,1229.469971,1202.012817,37994
2017-09-08,1231.500000,1237.500000,1226.969971,1235.069946,1207.487793,56132
2017-09-11,1237.000000,1240.280029,1228.099976,1231.780029,1204.271240,99420
2017-09-12,1232.500000,1247.219971,1228.500000,1243.400024,1215.631958,52032
2017-09-13,1250.000000,1264.030029,1237.680054,1244.050049,1216.267334,125994
2017-09-14,1245.000000,1248.719971,1236.500000,1242.530029,1214.781250,70868
2017-09-15,1246.000000,1257.219971,1243.800049,1249.280029,1221.380615,96160
2017-09-18,1253.500000,1258.449951,1245.550049,1249.530029,1221.625000,44660
2017-09-19,1249.530029,1251.680054,1246.250000,1249.150024,1221.253296,26636
2017-09-20,1249.150024,1252.500000,1239.030029,1246.199951,1218.369141,35934
2017-09-21,1243.750000,1269.849976,1239.969971,1262.930054,1234.725708,59748
2017-09-22,1262.500000,1262.949951,1247.599976,1251.180054,1223.238159,50996
2017-09-25,1264.400024,1266.500000,1247.500000,1254.099976,1226.092773,86234
2017-09-26,1254.099976,1263.000000,1234.000000,1237.449951,1209.814575,124206
2017-09-27,1245.000000,1253.969971,1237.050049,1245.069946,1217.264404,662114
2017-09-28,1247.500000,1255.530029,1226.430054,1239.219971,1211.545166,215700
2017-09-29,1239.219971,1241.719971,1210.319946,1218.500000,1191.287720,190728
2017-10-03,1217.500000,1227.719971,1214.000000,1223.530029,1196.205566,332914
2017-10-04,1235.000000,1235.000000,1214.500000,1221.280029,1194.005737,264880
2017-10-05,1221.000000,1221.280029,1212.500000,1215.069946,1187.934448,224568
2017-10-06,1214.000000,1227.030029,1213.800049,1222.569946,1195.266846,48416
2017-10-09,1224.000000,1233.500000,1221.300049,1226.280029,1198.894043,40918
2017-10-10,1230.000000,1235.300049,1226.050049,1229.780029,1202.315918,288744
2017-10-11,1230.000000,1256.680054,1228.849976,1250.250000,1222.328857,254368
2017-10-12,1250.530029,1277.500000,1250.530029,1274.280029,1245.822144,373754
2017-10-13,1274.949951,1302.800049,1262.500000,1278.380005,1249.830566,187026
2017-10-16,1278.380005,1295.000000,1278.000000,1292.550049,1263.684326,85992
2017-10-17,1293.000000,1306.469971,1290.550049,1297.500000,1268.523438,62332
2017-10-18,1295.000000,1305.949951,1290.000000,1294.530029,1265.619873,32266
2017-10-19,1294.530029,1297.469971,1285.430054,1290.469971,1261.650635,10286
2017-10-23,1290.500000,1312.530029,1277.500000,1292.969971,1264.094727,182860
2017-10-24,1305.000000,1309.500000,1285.219971,1290.300049,1261.484497,29186
2017-10-25,1291.000000,1305.500000,1279.380005,1280.880005,1259.105469,26314
2017-10-26,1280.000000,1283.199951,1262.800049,1271.500000,1249.885010,47864
2017-10-27,1272.500000,1295.000000,1267.199951,1289.599976,1267.677368,59322
2017-10-30,1290.000000,1309.000000,1290.000000,1306.500000,1284.290039,85514
2017-10-31,1297.530029,1317.449951,1297.530029,1308.150024,1285.911987,71600
2017-11-01,1311.000000,1311.000000,1290.550049,1301.250000,1279.129272,50706
2017-11-02,1293.250000,1335.000000,1293.250000,1312.900024,1290.581299,80876
2017-11-03,1315.000000,1317.500000,1302.119995,1306.349976,1284.142456,35902
2017-11-06,1305.000000,1336.469971,1305.000000,1333.500000,1310.831177,74320
2017-11-07,1335.500000,1371.800049,1334.000000,1354.180054,1331.159546,232088
2017-11-08,1364.000000,1376.550049,1359.819946,1365.219971,1342.011841,61182
2017-11-09,1375.000000,1375.000000,1356.780029,1366.930054,1343.692749,62778
2017-11-10,1358.500000,1364.969971,1347.750000,1351.650024,1328.672485,18128
2017-11-13,1351.500000,1387.000000,1350.000000,1379.449951,1355.999878,134728
2017-11-14,1379.000000,1379.000000,1353.280029,1358.380005,1335.288086,59444
2017-11-15,1357.500000,1374.969971,1351.400024,1353.069946,1330.068237,49182
2017-11-16,1353.500000,1380.500000,1345.000000,1373.300049,1349.954468,132358
2017-11-17,1379.500000,1379.500000,1353.000000,1355.050049,1332.014648,30136
2017-11-20,1359.050049,1362.819946,1348.469971,1352.319946,1329.330933,48444
2017-11-21,1352.380005,1352.380005,1335.000000,1338.319946,1315.568970,32314
2017-11-22,1335.000000,1354.699951,1335.000000,1341.599976,1318.793335,147484
2017-11-23,1342.050049,1347.119995,1336.319946,1341.380005,1318.577026,33170
2017-11-24,1337.000000,1353.000000,1337.000000,1344.380005,1321.526123,42346
2017-11-27,1338.500000,1345.699951,1332.599976,1343.530029,1320.690430,35470
2017-11-28,1343.500000,1348.750000,1336.119995,1342.449951,1319.628784,164746
2017-11-29,1339.900024,1346.150024,1325.500000,1329.280029,1306.682739,27624
2017-11-30,1329.000000,1334.280029,1312.500000,1317.119995,1294.729492,36504
2017-12-01,1318.500000,1334.469971,1312.500000,1315.280029,1292.920776,48620
2017-12-04,1313.500000,1329.300049,1301.849976,1316.680054,1294.296997,35034
2017-12-05,1310.000000,1324.500000,1310.000000,1316.900024,1294.513184,23444
2017-12-06,2635.000000,2640.000000,2615.000000,2630.000000,2585.291016,19420
2017-12-07,1315.719971,1322.280029,1307.530029,1308.819946,1286.570557,34668
2017-12-08,1308.500000,1322.000000,1297.530029,1300.500000,1278.391968,38394
2017-12-11,1302.500000,1333.500000,1302.500000,1328.000000,1305.424438,33814
2017-12-12,1328.030029,1329.550049,1302.550049,1307.069946,1284.850220,63784
2017-12-13,1297.550049,1323.780029,1297.550049,1313.650024,1291.318481,55852
2017-12-14,1310.119995,1315.000000,1265.500000,1279.280029,1257.532715,113418
2017-12-15,1280.000000,1293.650024,1270.180054,1273.930054,1252.273804,70532
2017-12-18,1266.500000,1292.599976,1248.449951,1288.500000,1266.595947,88078
2017-12-19,1285.000000,1298.699951,1283.750000,1287.530029,1265.642456,52882
2017-12-20,1285.000000,1296.000000,1270.000000,1294.000000,1272.002441,313914
2017-12-21,1295.000000,1303.449951,1278.349976,1297.050049,1275.000610,34050
2017-12-22,1300.000000,1329.949951,1295.000000,1319.900024,1297.462158,181640
2017-12-26,1337.530029,1344.000000,1317.500000,1321.400024,1298.936646,133142
2017-12-27,1318.050049,1328.969971,1305.530029,1310.530029,1288.251465,31994
2017-12-28,1301.500000,1325.000000,1300.599976,1314.430054,1292.085327,64402
2017-12-29,1307.500000,1355.849976,1307.500000,1350.199951,1327.247070,187112
2018-01-01,1344.900024,1346.250000,1321.430054,1327.319946,1304.756104,72202
2018-01-02,1321.469971,1338.719971,1311.349976,1316.880005,1294.493530,45568
2018-01-03,1317.000000,1332.030029,1315.069946,1317.599976,1295.201294,40080
2018-01-04,1330.000000,1330.000000,1320.199951,1324.900024,1302.377319,29218
2018-01-05,1325.500000,1347.000000,1325.500000,1342.219971,1319.402832,98284
2018-01-08,1347.500000,1360.680054,1340.719971,1353.880005,1330.864502,56746
2018-01-09,1355.000000,1361.650024,1339.449951,1354.219971,1331.198853,83554
